unit_id	collection	url	dir_segment	study	run	n_unique_sequences	Species	Isotype	Chain	Disease	Vaccine	Subject	Age	Longitudinal	BSource	BType	Author	detail_status	detail_attempted
Galson_2015a/csv/SRR3099412_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099412_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099412	125	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099413_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099413_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099413	2694	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099413_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099413_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099413	186	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099413_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099413_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099413	16	human	IGHE	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099413_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099413_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099413	169816	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099413_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099413_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099413	7214	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099414_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099414_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099414	2107	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099414_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099414_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099414	47	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099414_Heavy_IGHD.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099414_Heavy_IGHD.csv.gz	csv	Galson_2015a	SRR3099414	2	human	IGHD	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099414_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099414_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099414	10	human	IGHE	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099414_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099414_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099414	136339	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099414_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099414_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099414	211	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099415_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099415_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099415	1113	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099415_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099415_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099415	91	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099415_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099415_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099415	344	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099415_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099415_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099415	271575	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099416_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099416_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099416	1364	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099416_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099416_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099416	53	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099416_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099416_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099416	91	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099416_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099416_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099416	276998	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099417_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099417_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099417	1514	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099417_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099417_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099417	72	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099417_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099417_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099417	94	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099417_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099417_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099417	319136	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099418_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099418_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099418	994	human	Bulk	Heavy	None	HepB	Subject-1032	27	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099418_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099418_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099418	85	human	IGHA	Heavy	None	HepB	Subject-1032	27	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099418_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099418_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099418	267	human	IGHG	Heavy	None	HepB	Subject-1032	27	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099418_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099418_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099418	179943	human	IGHM	Heavy	None	HepB	Subject-1032	27	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099419_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099419_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099419	1442	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099419_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099419_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099419	830	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099419_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099419_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099419	227	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099419_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099419_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099419	311122	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099420_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099420_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099420	1613	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099420_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099420_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099420	156	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099420_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099420_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099420	428	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099420_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099420_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099420	294941	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099421_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099421_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099421	627	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099421_Heavy_IGHD.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099421_Heavy_IGHD.csv.gz	csv	Galson_2015a	SRR3099421	1	human	IGHD	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099421_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099421_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099421	6	human	IGHE	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099421_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099421_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099421	62742	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099421_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099421_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099421	14	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099422_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099422_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099422	1468	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099422_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099422_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099422	1	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099422_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099422_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099422	8	human	IGHE	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099422_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099422_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099422	78301	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099422_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099422_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099422	24	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099423_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099423_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099423	378	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099423_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099423_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099423	1	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099423_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099423_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099423	5	human	IGHE	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099423_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099423_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099423	24758	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099423_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099423_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099423	2	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-21	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099424_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099424_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099424	149	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099424_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099424_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099424	20217	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-28	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099425_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099425_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099425	448	human	Bulk	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099425_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099425_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099425	3	human	IGHA	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099425_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099425_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099425	4	human	IGHE	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099425_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099425_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099425	50361	human	IGHG	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099425_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099425_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099425	22	human	IGHM	Heavy	None	HepB	Subject-1066	42	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099426_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099426_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099426	1215	human	Bulk	Heavy	None	HepB	Subject-1070	57	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099426_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099426_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099426	79	human	IGHA	Heavy	None	HepB	Subject-1070	57	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099426_Heavy_IGHD.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099426_Heavy_IGHD.csv.gz	csv	Galson_2015a	SRR3099426	2	human	IGHD	Heavy	None	HepB	Subject-1070	57	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099426_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099426_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099426	2	human	IGHE	Heavy	None	HepB	Subject-1070	57	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099426_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099426_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099426	112196	human	IGHG	Heavy	None	HepB	Subject-1070	57	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099426_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099426_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099426	92	human	IGHM	Heavy	None	HepB	Subject-1070	57	Day-0	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099427_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099427_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099427	1127	human	Bulk	Heavy	None	HepB	Subject-1070	57	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099427_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099427_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099427	758	human	IGHA	Heavy	None	HepB	Subject-1070	57	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099427_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099427_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099427	10	human	IGHE	Heavy	None	HepB	Subject-1070	57	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099427_Heavy_IGHG.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099427_Heavy_IGHG.csv.gz	csv	Galson_2015a	SRR3099427	108961	human	IGHG	Heavy	None	HepB	Subject-1070	57	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099427_Heavy_IGHM.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099427_Heavy_IGHM.csv.gz	csv	Galson_2015a	SRR3099427	95	human	IGHM	Heavy	None	HepB	Subject-1070	57	Day-7	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099428_Heavy_Bulk.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099428_Heavy_Bulk.csv.gz	csv	Galson_2015a	SRR3099428	1537	human	Bulk	Heavy	None	HepB	Subject-1070	57	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099428_Heavy_IGHA.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099428_Heavy_IGHA.csv.gz	csv	Galson_2015a	SRR3099428	700	human	IGHA	Heavy	None	HepB	Subject-1070	57	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099428_Heavy_IGHD.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099428_Heavy_IGHD.csv.gz	csv	Galson_2015a	SRR3099428	2	human	IGHD	Heavy	None	HepB	Subject-1070	57	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
Galson_2015a/csv/SRR3099428_Heavy_IGHE.csv.gz	unpaired	https://opig.stats.ox.ac.uk/webapps/ngsdb/unpaired/Galson_2015a/csv/SRR3099428_Heavy_IGHE.csv.gz	csv	Galson_2015a	SRR3099428	7	human	IGHE	Heavy	None	HepB	Subject-1070	57	Day-14	PBMC	Unsorted-B-Cells	Galson et al., 2015	ok	
